seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
17,37,1,0,0,0,0,0,0,0,0
183,37,1,0,0,0,0,0,0,0,0
97,37,2,0,0,0,0,0,0,0,0
97,37,2,0,0,0,0,0,0,0,0
183,37,2,0,0,0,0,0,0,0,0
17,37,2,clash_this,0,333,0,952,0,0,0
119,37,3,match_tap,0,1063,245,1241,804,0,0
81,37,3,0,0,0,0,0,0,0,0
13,37,3,0,0,0,0,0,0,0,0
187,37,3,0,0,0,0,0,0,0,0
81,37,4,0,0,0,0,0,0,0,0
119,37,4,0,0,0,0,0,0,0,0
187,37,4,clash_tap,260,0,0,192,273,775,0
13,37,4,0,0,0,0,0,0,0,0
119,37,5,0,0,0,0,0,0,0,0
81,37,5,match_this,0,512,0,500,322,644,0
133,37,5,0,0,0,0,0,0,0,0
67,37,5,0,0,0,0,0,0,0,0
81,37,6,0,0,0,0,0,0,0,0
81,37,6,0,0,0,0,0,0,0,0
67,37,6,0,0,0,0,0,0,0,0
133,37,6,clash_this,289,979,0,428,366,886,0
59,37,7,match_tap,0,0,0,0,284,0,0
141,37,7,0,0,0,0,0,0,0,0
49,37,7,0,0,0,0,0,0,0,0
151,37,7,0,0,0,0,0,0,0,0
141,37,8,0,0,0,0,0,0,0,0
59,37,8,0,0,0,0,0,0,0,0
49,37,8,0,0,0,0,0,0,0,0
49,37,8,0,0,0,0,0,0,0,0
139,37,9,0,0,0,0,0,0,0,0
61,37,9,match_this,1646,0,0,412,673,1364,0
183,37,9,0,0,0,0,0,0,0,0
17,37,9,0,0,0,0,0,0,0,0
61,37,10,0,0,0,0,0,0,0,0
139,37,10,0,0,0,0,0,0,0,0
0,37,10,0,0,0,0,0,0,0,0
183,37,10,clash_this,0,0,0,484,411,0,0
157,37,11,match_tap,135,0,0,170,471,1213,0
0,37,11,0,0,0,0,0,0,0,0
197,37,11,0,0,0,0,0,0,0,0
3,37,11,0,0,0,0,0,0,0,0
157,37,12,0,0,0,0,0,0,0,0
157,37,12,0,0,0,0,0,0,0,0
197,37,12,0,0,0,0,0,0,0,0
197,37,12,0,0,0,0,0,0,0,0
0,37,13,0,0,0,0,0,0,0,0
161,37,13,0,0,0,0,0,0,0,0
93,37,13,0,0,0,0,0,0,0,0
107,37,13,0,0,0,0,0,0,0,0
39,37,14,0,0,0,0,0,0,0,0
161,37,14,0,0,0,0,0,0,0,0
107,37,14,0,0,0,0,0,0,0,0
107,37,14,0,0,0,0,0,0,0,0
9,37,15,match_tap,108,1517,0,1073,529,1394,0
0,37,15,0,0,0,0,0,0,0,0
33,37,15,0,0,0,0,0,0,0,0
167,37,15,0,0,0,0,0,0,0,0
191,37,16,0,0,0,0,0,0,0,0
9,37,16,0,0,0,0,0,0,0,0
167,37,16,clash_tap,239,1053,0,200,312,1101,0
33,37,16,0,0,0,0,0,0,0,0
0,37,17,0,0,0,0,0,0,0,0
143,37,17,match_this,0,1278,0,246,366,0,0
27,37,17,0,0,0,0,0,0,0,0
173,37,17,0,0,0,0,0,0,0,0
143,37,18,0,0,0,0,0,0,0,0
57,37,18,0,0,0,0,0,0,0,0
0,37,18,0,0,0,0,0,0,0,0
27,37,18,clash_this,644,0,0,270,0,1443,0
147,37,19,match_tap,281,304,298,438,463,366,0
53,37,19,0,0,0,0,0,0,0,0
93,37,19,0,0,0,0,0,0,0,0
107,37,19,0,0,0,0,0,0,0,0
53,37,20,0,0,0,0,0,0,0,0
147,37,20,0,0,0,0,0,0,0,0
107,37,20,clash_tap,348,745,0,524,818,905,0
93,37,20,0,0,0,0,0,0,0,0
53,37,21,0,0,0,0,0,0,0,0
147,37,21,0,0,0,0,0,0,0,0
15,37,21,0,0,0,0,0,0,0,0
185,37,21,0,0,0,0,0,0,0,0
53,37,22,0,0,0,0,0,0,0,0
147,37,22,0,0,0,0,0,0,0,0
0,37,22,0,0,0,0,0,0,0,0
15,37,22,clash_this,0,238,0,366,229,0,0
173,37,23,match_tap,0,0,0,181,213,1878,0
0,37,23,0,0,0,0,0,0,0,0
157,37,23,0,0,0,0,0,0,0,0
43,37,23,0,0,0,0,0,0,0,0
27,37,24,0,0,0,0,0,0,0,0
173,37,24,0,0,0,0,0,0,0,0
157,37,24,0,0,0,0,0,0,0,0
157,37,24,0,0,0,0,0,0,0,0
0,37,25,0,0,0,0,0,0,0,0
87,37,25,match_this,263,165,272,492,259,911,0
121,37,25,0,0,0,0,0,0,0,0
79,37,25,0,0,0,0,0,0,0,0
87,37,26,0,0,0,0,0,0,0,0
113,37,26,0,0,0,0,0,0,0,0
79,37,26,0,0,0,0,0,0,0,0
121,37,26,clash_this,318,249,0,526,141,1687,0
3,37,27,0,0,0,0,0,0,0,0
0,37,27,0,0,0,0,0,0,0,0
167,37,27,0,0,0,0,0,0,0,0
33,37,27,0,0,0,0,0,0,0,0
197,37,28,0,0,0,0,0,0,0,0
197,37,28,0,0,0,0,0,0,0,0
33,37,28,clash_tap,0,0,0,276,356,327,0
0,37,28,0,0,0,0,0,0,0,0
127,37,29,0,0,0,0,0,0,0,0
73,37,29,match_this,0,0,0,265,271,507,0
193,37,29,0,0,0,0,0,0,0,0
7,37,29,0,0,0,0,0,0,0,0
73,37,30,0,0,0,0,0,0,0,0
127,37,30,0,0,0,0,0,0,0,0
7,37,30,0,0,0,0,0,0,0,0
193,37,30,clash_this,0,122,0,0,206,1334,0
47,37,31,match_tap,0,0,0,865,535,836,0
153,37,31,0,0,0,0,0,0,0,0
133,37,31,0,0,0,0,0,0,0,0
67,37,31,0,0,0,0,0,0,0,0
153,37,32,0,0,0,0,0,0,0,0
47,37,32,0,0,0,0,0,0,0,0
67,37,32,clash_tap,651,132,0,534,231,0,0
133,37,32,0,0,0,0,0,0,0,0
0,37,33,0,0,0,0,0,0,0,0
179,37,33,match_this,728,0,0,281,514,499,146
23,37,33,0,0,0,0,0,0,0,0
177,37,33,0,0,0,0,0,0,0,0
179,37,34,0,0,0,0,0,0,0,0
21,37,34,0,0,0,0,0,0,0,0
0,37,34,0,0,0,0,0,0,0,0
23,37,34,clash_this,0,0,0,356,235,1650,0
127,37,35,match_tap,141,588,0,392,367,1143,0
73,37,35,0,0,0,0,0,0,0,0
121,37,35,0,0,0,0,0,0,0,0
79,37,35,0,0,0,0,0,0,0,0
73,37,36,0,0,0,0,0,0,0,0
127,37,36,0,0,0,0,0,0,0,0
79,37,36,clash_tap,117,777,242,604,481,711,0
79,37,36,0,0,0,0,0,0,0,0
0,37,37,0,0,0,0,0,0,0,0
103,37,37,match_this,0,264,0,680,253,1434,0
163,37,37,0,0,0,0,0,0,0,0
37,37,37,0,0,0,0,0,0,0,0
103,37,38,0,0,0,0,0,0,0,0
97,37,38,0,0,0,0,0,0,0,0
0,37,38,0,0,0,0,0,0,0,0
163,37,38,clash_this,0,470,319,839,520,539,214
87,37,39,0,0,0,0,0,0,0,0
0,37,39,0,0,0,0,0,0,0,0
63,37,39,0,0,0,0,0,0,0,0
137,37,39,0,0,0,0,0,0,0,0
87,37,40,0,0,0,0,0,0,0,0
113,37,40,0,0,0,0,0,0,0,0
137,37,40,clash_tap,234,117,0,359,334,1522,188
0,37,40,0,0,0,0,0,0,0,0
103,38,1,0,0,0,0,0,0,0,0
97,38,1,0,0,0,0,0,0,0,0
17,38,1,0,0,0,0,0,0,0,0
17,38,1,clash_this,938,938,0,1117,703,1136,116
97,38,2,0,0,0,0,0,0,0,0
97,38,2,match_this,891,0,201,1279,1476,1429,0
183,38,2,0,0,0,0,0,0,0,0
17,38,2,0,0,0,0,0,0,0,0
119,38,3,0,0,0,0,0,0,0,0
81,38,3,0,0,0,0,0,0,0,0
187,38,3,clash_tap,1113,809,143,1085,835,978,0
187,38,3,0,0,0,0,0,0,0,0
119,38,4,match_tap,0,1018,444,847,140,1582,0
119,38,4,0,0,0,0,0,0,0,0
187,38,4,0,0,0,0,0,0,0,0
13,38,4,0,0,0,0,0,0,0,0
119,38,5,0,0,0,0,0,0,0,0
81,38,5,0,0,0,0,0,0,0,0
133,38,5,0,0,0,0,0,0,0,0
133,38,5,clash_this,1665,993,171,760,642,965,0
81,38,6,0,0,0,0,0,0,0,0
81,38,6,match_this,0,0,0,0,962,1312,0
67,38,6,0,0,0,0,0,0,0,0
133,38,6,0,0,0,0,0,0,0,0
59,38,7,0,0,0,0,0,0,0,0
141,38,7,0,0,0,0,0,0,0,0
151,38,7,clash_tap,1070,978,144,1253,0,1414,0
151,38,7,0,0,0,0,0,0,0,0
59,38,8,match_tap,1688,801,280,737,239,978,0
59,38,8,0,0,0,0,0,0,0,0
49,38,8,0,0,0,0,0,0,0,0
49,38,8,0,0,0,0,0,0,0,0
139,38,9,0,0,0,0,0,0,0,0
61,38,9,0,0,0,0,0,0,0,0
183,38,9,0,0,0,0,0,0,0,0
183,38,9,clash_this,0,911,221,621,476,0,0
61,38,10,0,0,0,0,0,0,0,0
61,38,10,match_this,1205,422,118,618,648,1345,0
0,38,10,0,0,0,0,0,0,0,0
183,38,10,0,0,0,0,0,0,0,0
157,38,11,0,0,0,0,0,0,0,0
0,38,11,0,0,0,0,0,0,0,0
3,38,11,clash_tap,1003,1008,0,494,516,1028,0
3,38,11,0,0,0,0,0,0,0,0
157,38,12,match_tap,0,0,257,418,811,1814,146
157,38,12,0,0,0,0,0,0,0,0
197,38,12,0,0,0,0,0,0,0,0
197,38,12,0,0,0,0,0,0,0,0
0,38,13,0,0,0,0,0,0,0,0
161,38,13,0,0,0,0,0,0,0,0
93,38,13,0,0,0,0,0,0,0,0
93,38,13,clash_this,0,0,190,0,296,1325,0
39,38,14,0,0,0,0,0,0,0,0
39,38,14,match_this,0,1113,0,279,792,1183,0
107,38,14,0,0,0,0,0,0,0,0
107,38,14,0,0,0,0,0,0,0,0
9,38,15,0,0,0,0,0,0,0,0
0,38,15,0,0,0,0,0,0,0,0
167,38,15,clash_tap,0,1283,0,475,673,815,0
167,38,15,0,0,0,0,0,0,0,0
9,38,16,match_tap,1460,846,0,641,1015,1331,0
9,38,16,0,0,0,0,0,0,0,0
167,38,16,0,0,0,0,0,0,0,0
33,38,16,0,0,0,0,0,0,0,0
0,38,17,0,0,0,0,0,0,0,0
143,38,17,0,0,0,0,0,0,0,0
27,38,17,0,0,0,0,0,0,0,0
27,38,17,clash_this,1259,779,197,1241,947,1596,0
143,38,18,0,0,0,0,0,0,0,0
143,38,18,match_this,0,725,0,1034,768,292,0
0,38,18,0,0,0,0,0,0,0,0
27,38,18,0,0,0,0,0,0,0,0
147,38,19,0,0,0,0,0,0,0,0
53,38,19,0,0,0,0,0,0,0,0
107,38,19,clash_tap,0,1154,441,1067,828,923,0
107,38,19,0,0,0,0,0,0,0,0
147,38,20,match_tap,0,0,214,1131,851,1619,0
147,38,20,0,0,0,0,0,0,0,0
107,38,20,0,0,0,0,0,0,0,0
93,38,20,0,0,0,0,0,0,0,0
53,38,21,0,0,0,0,0,0,0,0
147,38,21,0,0,0,0,0,0,0,0
15,38,21,0,0,0,0,0,0,0,0
15,38,21,clash_this,0,729,470,351,955,1855,0
53,38,22,0,0,0,0,0,0,0,0
53,38,22,match_this,827,823,0,1065,893,1272,0
0,38,22,0,0,0,0,0,0,0,0
15,38,22,0,0,0,0,0,0,0,0
173,38,23,0,0,0,0,0,0,0,0
0,38,23,0,0,0,0,0,0,0,0
43,38,23,clash_tap,0,672,307,681,803,1253,0
43,38,23,0,0,0,0,0,0,0,0
173,38,24,match_tap,0,810,355,210,0,1184,0
173,38,24,0,0,0,0,0,0,0,0
157,38,24,0,0,0,0,0,0,0,0
157,38,24,0,0,0,0,0,0,0,0
0,38,25,0,0,0,0,0,0,0,0
87,38,25,0,0,0,0,0,0,0,0
121,38,25,0,0,0,0,0,0,0,0
121,38,25,clash_this,1654,1396,310,1493,285,988,0
87,38,26,0,0,0,0,0,0,0,0
113,38,26,0,0,0,0,0,0,0,0
79,38,26,0,0,0,0,0,0,0,0
121,38,26,0,0,0,0,0,0,0,0
3,38,27,0,0,0,0,0,0,0,0
0,38,27,0,0,0,0,0,0,0,0
33,38,27,clash_tap,0,788,284,840,818,1667,0
33,38,27,0,0,0,0,0,0,0,0
197,38,28,match_tap,1267,713,177,1632,541,382,0
197,38,28,0,0,0,0,0,0,0,0
33,38,28,0,0,0,0,0,0,0,0
0,38,28,0,0,0,0,0,0,0,0
127,38,29,0,0,0,0,0,0,0,0
73,38,29,0,0,0,0,0,0,0,0
193,38,29,0,0,0,0,0,0,0,0
193,38,29,clash_this,0,920,221,484,241,1898,0
73,38,30,0,0,0,0,0,0,0,0
73,38,30,match_this,1816,605,223,595,356,1793,0
7,38,30,0,0,0,0,0,0,0,0
193,38,30,0,0,0,0,0,0,0,0
47,38,31,0,0,0,0,0,0,0,0
153,38,31,0,0,0,0,0,0,0,0
67,38,31,clash_tap,0,695,179,597,735,770,0
67,38,31,0,0,0,0,0,0,0,0
47,38,32,match_tap,0,1222,0,945,677,0,0
47,38,32,0,0,0,0,0,0,0,0
67,38,32,0,0,0,0,0,0,0,0
133,38,32,0,0,0,0,0,0,0,0
0,38,33,0,0,0,0,0,0,0,0
179,38,33,0,0,0,0,0,0,0,0
23,38,33,0,0,0,0,0,0,0,0
23,38,33,clash_this,1418,1006,265,1063,1126,850,0
179,38,34,0,0,0,0,0,0,0,0
179,38,34,match_this,0,753,84,807,495,904,0
0,38,34,0,0,0,0,0,0,0,0
23,38,34,0,0,0,0,0,0,0,0
127,38,35,0,0,0,0,0,0,0,0
73,38,35,0,0,0,0,0,0,0,0
121,38,35,0,0,0,0,0,0,0,0
79,38,35,0,0,0,0,0,0,0,0
127,38,36,match_tap,1526,931,198,1162,921,1169,0
127,38,36,0,0,0,0,0,0,0,0
79,38,36,0,0,0,0,0,0,0,0
79,38,36,0,0,0,0,0,0,0,0
0,38,37,0,0,0,0,0,0,0,0
103,38,37,0,0,0,0,0,0,0,0
163,38,37,0,0,0,0,0,0,0,0
163,38,37,clash_this,1849,767,263,900,924,1200,0
103,38,38,0,0,0,0,0,0,0,0
103,38,38,match_this,0,1068,247,1043,430,234,0
0,38,38,0,0,0,0,0,0,0,0
163,38,38,0,0,0,0,0,0,0,0
87,38,39,0,0,0,0,0,0,0,0
0,38,39,0,0,0,0,0,0,0,0
137,38,39,clash_tap,1091,1540,218,711,1216,1461,0
137,38,39,0,0,0,0,0,0,0,0
113,38,40,match_tap,0,1086,137,1731,869,1568,0
113,38,40,0,0,0,0,0,0,0,0
137,38,40,0,0,0,0,0,0,0,0
0,38,40,0,0,0,0,0,0,0,0
103,39,1,match_tap,0,1242,0,363,675,218,0
97,39,1,0,0,0,0,0,0,0,0
17,39,1,0,0,0,0,0,0,0,0
17,39,1,0,0,0,0,0,0,0,0
97,39,2,0,0,0,0,0,0,0,0
97,39,2,0,0,0,0,0,0,0,0
183,39,2,clash_tap,1440,154,0,476,986,1612,0
17,39,2,0,0,0,0,0,0,0,0
119,39,3,0,0,0,0,0,0,0,0
81,39,3,match_this,1427,1050,0,749,727,968,0
187,39,3,0,0,0,0,0,0,0,0
187,39,3,0,0,0,0,0,0,0,0
119,39,4,0,0,0,0,0,0,0,0
119,39,4,0,0,0,0,0,0,0,0
187,39,4,0,0,0,0,0,0,0,0
13,39,4,clash_this,0,1746,0,536,882,710,0
119,39,5,match_tap,1471,653,171,735,851,976,0
81,39,5,0,0,0,0,0,0,0,0
133,39,5,0,0,0,0,0,0,0,0
133,39,5,0,0,0,0,0,0,0,0
81,39,6,0,0,0,0,0,0,0,0
81,39,6,0,0,0,0,0,0,0,0
67,39,6,clash_tap,1155,550,175,833,507,1610,0
133,39,6,0,0,0,0,0,0,0,0
59,39,7,0,0,0,0,0,0,0,0
141,39,7,0,0,0,0,0,0,0,0
151,39,7,0,0,0,0,0,0,0,0
151,39,7,0,0,0,0,0,0,0,0
59,39,8,0,0,0,0,0,0,0,0
59,39,8,0,0,0,0,0,0,0,0
49,39,8,0,0,0,0,0,0,0,0
49,39,8,clash_this,1405,731,0,823,452,645,0
139,39,9,match_tap,0,535,0,530,481,1132,0
61,39,9,0,0,0,0,0,0,0,0
183,39,9,0,0,0,0,0,0,0,0
183,39,9,0,0,0,0,0,0,0,0
61,39,10,0,0,0,0,0,0,0,0
61,39,10,0,0,0,0,0,0,0,0
0,39,10,0,0,0,0,0,0,0,0
17,39,10,clash_this,0,0,180,288,463,208,0
43,39,11,match_tap,366,181,182,532,343,658,0
0,39,11,0,0,0,0,0,0,0,0
3,39,11,0,0,0,0,0,0,0,0
3,39,11,0,0,0,0,0,0,0,0
157,39,12,0,0,0,0,0,0,0,0
157,39,12,0,0,0,0,0,0,0,0
197,39,12,0,0,0,0,0,0,0,0
197,39,12,0,0,0,0,0,0,0,0
0,39,13,0,0,0,0,0,0,0,0
161,39,13,match_this,0,539,211,1115,384,1404,0
93,39,13,0,0,0,0,0,0,0,0
93,39,13,0,0,0,0,0,0,0,0
39,39,14,0,0,0,0,0,0,0,0
39,39,14,0,0,0,0,0,0,0,0
107,39,14,0,0,0,0,0,0,0,0
107,39,14,0,0,0,0,0,0,0,0
191,39,15,match_tap,944,1640,0,364,1246,654,0
0,39,15,0,0,0,0,0,0,0,0
167,39,15,0,0,0,0,0,0,0,0
167,39,15,0,0,0,0,0,0,0,0
9,39,16,0,0,0,0,0,0,0,0
9,39,16,0,0,0,0,0,0,0,0
167,39,16,0,0,0,0,0,0,0,0
33,39,16,clash_this,0,1525,0,1768,408,1321,0
0,39,17,0,0,0,0,0,0,0,0
57,39,17,match_this,794,722,0,834,495,277,0
27,39,17,0,0,0,0,0,0,0,0
27,39,17,0,0,0,0,0,0,0,0
143,39,18,0,0,0,0,0,0,0,0
143,39,18,0,0,0,0,0,0,0,0
0,39,18,0,0,0,0,0,0,0,0
173,39,18,clash_this,0,720,0,384,1053,1952,0
147,39,19,0,0,0,0,0,0,0,0
53,39,19,match_this,1396,367,253,434,734,1193,0
107,39,19,0,0,0,0,0,0,0,0
107,39,19,0,0,0,0,0,0,0,0
147,39,20,0,0,0,0,0,0,0,0
147,39,20,0,0,0,0,0,0,0,0
107,39,20,0,0,0,0,0,0,0,0
93,39,20,clash_this,0,1028,0,0,155,1527,0
147,39,21,match_tap,0,1335,0,787,359,866,0
147,39,21,0,0,0,0,0,0,0,0
15,39,21,0,0,0,0,0,0,0,0
15,39,21,0,0,0,0,0,0,0,0
53,39,22,0,0,0,0,0,0,0,0
53,39,22,0,0,0,0,0,0,0,0
0,39,22,0,0,0,0,0,0,0,0
185,39,22,clash_this,1452,1291,0,430,496,472,0
27,39,23,match_tap,0,703,0,96,392,1789,0
0,39,23,0,0,0,0,0,0,0,0
43,39,23,0,0,0,0,0,0,0,0
43,39,23,0,0,0,0,0,0,0,0
173,39,24,0,0,0,0,0,0,0,0
173,39,24,0,0,0,0,0,0,0,0
157,39,24,0,0,0,0,0,0,0,0
157,39,24,clash_this,0,526,189,1561,0,610,0
0,39,25,0,0,0,0,0,0,0,0
113,39,25,match_this,0,651,263,812,468,792,0
121,39,25,0,0,0,0,0,0,0,0
121,39,25,0,0,0,0,0,0,0,0
87,39,26,0,0,0,0,0,0,0,0
113,39,26,0,0,0,0,0,0,0,0
79,39,26,clash_tap,1103,538,171,503,717,719,0
121,39,26,0,0,0,0,0,0,0,0
3,39,27,0,0,0,0,0,0,0,0
0,39,27,0,0,0,0,0,0,0,0
33,39,27,0,0,0,0,0,0,0,0
33,39,27,0,0,0,0,0,0,0,0
197,39,28,0,0,0,0,0,0,0,0
197,39,28,0,0,0,0,0,0,0,0
167,39,28,clash_tap,0,1042,0,297,175,0,0
0,39,28,0,0,0,0,0,0,0,0
127,39,29,match_tap,0,969,0,0,0,0,0
73,39,29,0,0,0,0,0,0,0,0
193,39,29,0,0,0,0,0,0,0,0
193,39,29,0,0,0,0,0,0,0,0
73,39,30,0,0,0,0,0,0,0,0
73,39,30,0,0,0,0,0,0,0,0
7,39,30,0,0,0,0,0,0,0,0
193,39,30,0,0,0,0,0,0,0,0
47,39,31,0,0,0,0,0,0,0,0
153,39,31,match_this,0,1899,0,1059,827,126,0
67,39,31,0,0,0,0,0,0,0,0
67,39,31,0,0,0,0,0,0,0,0
47,39,32,0,0,0,0,0,0,0,0
47,39,32,0,0,0,0,0,0,0,0
67,39,32,0,0,0,0,0,0,0,0
133,39,32,clash_this,0,458,113,349,637,1039,0
0,39,33,0,0,0,0,0,0,0,0
21,39,33,match_this,0,1751,0,151,575,839,0
23,39,33,0,0,0,0,0,0,0,0
23,39,33,0,0,0,0,0,0,0,0
179,39,34,0,0,0,0,0,0,0,0
179,39,34,0,0,0,0,0,0,0,0
0,39,34,0,0,0,0,0,0,0,0
177,39,34,clash_this,441,582,118,924,456,1460,0
127,39,35,0,0,0,0,0,0,0,0
73,39,35,match_this,1449,734,0,536,357,554,0
121,39,35,0,0,0,0,0,0,0,0
79,39,35,0,0,0,0,0,0,0,0
127,39,36,0,0,0,0,0,0,0,0
127,39,36,0,0,0,0,0,0,0,0
79,39,36,0,0,0,0,0,0,0,0
79,39,36,0,0,0,0,0,0,0,0
0,39,37,0,0,0,0,0,0,0,0
103,39,37,0,0,0,0,0,0,0,0
163,39,37,0,0,0,0,0,0,0,0
163,39,37,0,0,0,0,0,0,0,0
103,39,38,0,0,0,0,0,0,0,0
103,39,38,0,0,0,0,0,0,0,0
0,39,38,0,0,0,0,0,0,0,0
163,39,38,0,0,0,0,0,0,0,0
87,39,39,match_tap,1631,1393,0,773,818,937,0
0,39,39,0,0,0,0,0,0,0,0
137,39,39,0,0,0,0,0,0,0,0
137,39,39,0,0,0,0,0,0,0,0
113,39,40,0,0,0,0,0,0,0,0
113,39,40,0,0,0,0,0,0,0,0
63,39,40,clash_tap,1580,171,0,254,495,1316,0
0,39,40,0,0,0,0,0,0,0,0
103,40,1,0,0,0,0,0,0,0,0
103,40,1,match_this,0,0,0,0,179,663,0
17,40,1,0,0,0,0,0,0,0,0
17,40,1,0,0,0,0,0,0,0,0
97,40,2,0,0,0,0,0,0,0,0
97,40,2,0,0,0,0,0,0,0,0
183,40,2,0,0,0,0,0,0,0,0
183,40,2,clash_this,0,455,0,166,170,433,0
81,40,3,match_tap,861,362,183,430,407,684,0
81,40,3,0,0,0,0,0,0,0,0
187,40,3,0,0,0,0,0,0,0,0
187,40,3,0,0,0,0,0,0,0,0
119,40,4,0,0,0,0,0,0,0,0
119,40,4,0,0,0,0,0,0,0,0
13,40,4,clash_tap,159,1155,0,567,738,1499,0
13,40,4,0,0,0,0,0,0,0,0
119,40,5,0,0,0,0,0,0,0,0
119,40,5,match_this,429,365,0,386,104,663,0
133,40,5,0,0,0,0,0,0,0,0
133,40,5,0,0,0,0,0,0,0,0
81,40,6,0,0,0,0,0,0,0,0
81,40,6,0,0,0,0,0,0,0,0
67,40,6,0,0,0,0,0,0,0,0
67,40,6,clash_this,1728,367,0,0,363,1229,0
141,40,7,match_tap,798,401,0,252,0,1252,0
141,40,7,0,0,0,0,0,0,0,0
151,40,7,0,0,0,0,0,0,0,0
151,40,7,0,0,0,0,0,0,0,0
59,40,8,0,0,0,0,0,0,0,0
59,40,8,0,0,0,0,0,0,0,0
49,40,8,clash_tap,0,396,163,275,333,493,0
49,40,8,0,0,0,0,0,0,0,0
139,40,9,0,0,0,0,0,0,0,0
139,40,9,match_this,614,388,0,272,387,337,0
183,40,9,0,0,0,0,0,0,0,0
183,40,9,0,0,0,0,0,0,0,0
61,40,10,0,0,0,0,0,0,0,0
61,40,10,0,0,0,0,0,0,0,0
0,40,10,0,0,0,0,0,0,0,0
17,40,10,clash_this,520,488,0,338,492,1249,0
43,40,11,match_tap,0,0,116,299,253,462,0
0,40,11,0,0,0,0,0,0,0,0
3,40,11,0,0,0,0,0,0,0,0
3,40,11,0,0,0,0,0,0,0,0
157,40,12,0,0,0,0,0,0,0,0
157,40,12,0,0,0,0,0,0,0,0
197,40,12,0,0,0,0,0,0,0,0
197,40,12,0,0,0,0,0,0,0,0
0,40,13,0,0,0,0,0,0,0,0
161,40,13,match_this,404,103,145,366,169,888,0
93,40,13,0,0,0,0,0,0,0,0
93,40,13,0,0,0,0,0,0,0,0
39,40,14,0,0,0,0,0,0,0,0
39,40,14,0,0,0,0,0,0,0,0
107,40,14,0,0,0,0,0,0,0,0
107,40,14,clash_this,886,429,0,235,202,213,0
191,40,15,match_tap,679,490,0,268,341,940,0
0,40,15,0,0,0,0,0,0,0,0
167,40,15,0,0,0,0,0,0,0,0
167,40,15,0,0,0,0,0,0,0,0
9,40,16,0,0,0,0,0,0,0,0
9,40,16,0,0,0,0,0,0,0,0
33,40,16,clash_tap,136,696,0,1230,214,678,0
33,40,16,0,0,0,0,0,0,0,0
0,40,17,0,0,0,0,0,0,0,0
57,40,17,match_this,0,297,0,389,718,568,0
27,40,17,0,0,0,0,0,0,0,0
27,40,17,0,0,0,0,0,0,0,0
143,40,18,0,0,0,0,0,0,0,0
143,40,18,0,0,0,0,0,0,0,0
0,40,18,0,0,0,0,0,0,0,0
173,40,18,clash_this,0,398,0,312,525,1217,0
53,40,19,match_tap,323,0,135,463,198,210,0
53,40,19,0,0,0,0,0,0,0,0
107,40,19,0,0,0,0,0,0,0,0
107,40,19,0,0,0,0,0,0,0,0
147,40,20,0,0,0,0,0,0,0,0
147,40,20,0,0,0,0,0,0,0,0
93,40,20,clash_tap,0,0,0,197,158,761,0
93,40,20,0,0,0,0,0,0,0,0
147,40,21,0,0,0,0,0,0,0,0
147,40,21,match_this,668,373,140,543,392,628,0
15,40,21,0,0,0,0,0,0,0,0
15,40,21,0,0,0,0,0,0,0,0
53,40,22,0,0,0,0,0,0,0,0
53,40,22,0,0,0,0,0,0,0,0
0,40,22,0,0,0,0,0,0,0,0
185,40,22,clash_this,650,0,0,108,342,861,0
27,40,23,match_tap,509,506,0,282,218,1054,0
0,40,23,0,0,0,0,0,0,0,0
43,40,23,0,0,0,0,0,0,0,0
43,40,23,0,0,0,0,0,0,0,0
173,40,24,0,0,0,0,0,0,0,0
173,40,24,0,0,0,0,0,0,0,0
157,40,24,clash_tap,0,424,164,401,179,869,0
157,40,24,0,0,0,0,0,0,0,0
0,40,25,0,0,0,0,0,0,0,0
113,40,25,match_this,190,136,279,354,322,987,0
121,40,25,0,0,0,0,0,0,0,0
121,40,25,0,0,0,0,0,0,0,0
87,40,26,0,0,0,0,0,0,0,0
113,40,26,0,0,0,0,0,0,0,0
79,40,26,0,0,0,0,0,0,0,0
79,40,26,clash_this,91,753,0,228,246,457,0
3,40,27,0,0,0,0,0,0,0,0
0,40,27,0,0,0,0,0,0,0,0
33,40,27,0,0,0,0,0,0,0,0
33,40,27,0,0,0,0,0,0,0,0
197,40,28,0,0,0,0,0,0,0,0
197,40,28,0,0,0,0,0,0,0,0
167,40,28,clash_tap,0,402,0,210,333,589,0
0,40,28,0,0,0,0,0,0,0,0
127,40,29,0,0,0,0,0,0,0,0
127,40,29,match_this,755,162,194,259,229,641,0
193,40,29,0,0,0,0,0,0,0,0
193,40,29,0,0,0,0,0,0,0,0
73,40,30,0,0,0,0,0,0,0,0
73,40,30,0,0,0,0,0,0,0,0
7,40,30,0,0,0,0,0,0,0,0
7,40,30,clash_this,0,1292,0,340,342,156,0
153,40,31,match_tap,105,592,0,258,425,172,0
153,40,31,0,0,0,0,0,0,0,0
67,40,31,0,0,0,0,0,0,0,0
67,40,31,0,0,0,0,0,0,0,0
47,40,32,0,0,0,0,0,0,0,0
47,40,32,0,0,0,0,0,0,0,0
133,40,32,clash_tap,736,475,0,218,182,504,0
133,40,32,0,0,0,0,0,0,0,0
0,40,33,0,0,0,0,0,0,0,0
21,40,33,match_this,433,172,169,0,187,1305,0
23,40,33,0,0,0,0,0,0,0,0
23,40,33,0,0,0,0,0,0,0,0
